"customer_id","category_id","item_id","size_caption","width","left_facing","right_facing","thickness","printing_cylinder","cutting_length_cm","raw_material","master_batch_id","is_printed","cutting_unit","unit_weight_kg","notes","punching"
"CID1388","CAT03","ITM21","22+6+6X40","22","6","6","15","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1388","CAT03","ITM22","30+9+9X45","30","9","9","15","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1388","CAT03","ITM23","35+10+10X55","35","10","10","15","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1388","CAT08","ITM55","20.5X35","20.5","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1389","CAT03","ITM22","28+9+9X45","28","9","9","14","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1389","CAT03","ITM23","31+11+11X60","31","11","11","14","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1390","CAT09","ITM64","47X76","47","0","0","20","30","76","HDPE","MAS10","Yes","Kg.","1","20K/Bag","بدون"
"CID1391","CAT08","ITM55","26X45","26","0","0","11","بدون","45","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID305","CAT01","ITM07","61+11+11X100","61","11","11","18","20","100","LDPE","MAS26","Yes","Kg.","1","20K/Bag","بدون"
"CID1392","CAT03","ITM22","30+10+10X50","30","10","10","14","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1392","CAT03","ITM23","38+13+13X60","38","13","13","16","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1224","CAT04","ITM29","22X30","22","0","0","8","12","30","LDPE","MAS24","Yes","Kg.","1","20K/Bag","بنانة"
"CID1224","CAT04","ITM29","22X30","22","0","0","8","12","30","LDPE","MAS14","Yes","Kg.","1","20K/Bag","بنانة"
"CID1382","CAT03","ITM24","70+10+10X66","70","10","10","32","26","66","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1394","CAT03","ITM22","31+11+11X50","31","11","11","20","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1196","CAT03","ITM21","27+8+8X45","27","8","8","12","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1196","CAT03","ITM23","38+9+9X60","38","9","9","13","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1196","CAT06","ITM41","55X110","55","0","0","4","بدون","110","HDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1395","CAT08","ITM56","26+4+4X50","26","4","4","40","20","51","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1395","CAT08","ITM58","30+6.5+6.5X55","30","6.5","6.5","40","22","56","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1260","CAT09","ITM64","60X0","60","0","0","10","بدون","0","HDPE","MAS28","No","Roll w/Core","20","20K/Bag","بدون"
"CID1363","CAT03","ITM24","42+13+13X71","42","13","13","17","28","71","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1396","CAT04","ITM29","26+6+6X35","26","6","6","23","14","36","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1396","CAT04","ITM30","30+7+7X40","30","7","7","23","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1396","CAT04","ITM31","35+8+8X45","35","8","8","23","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1396","CAT04","ITM32","41+9+9X50","41","9","9","23","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1396","CAT03","ITM24","46+14+14X81","46","14","14","20","32","81","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1396","CAT03","ITM25","55+14+14X99","55","14","14","23","39","99","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID142","CAT08","ITM55","10X0","10","0","0","10","بدون","0","LDPE","MAS15","No","Roll","5","5Kg/Box","بدون"
"CID1397","CAT04","ITM29","31+10.5+10.5X55","31","10.5","10.5","35","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1397","CAT04","ITM30","42+11+11X55","42","11","11","35","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID323","CAT05","ITM35","27+9+9X80","27","9","9","4","بدون","80","HDPE","MAS01","No","6 Roll","1","30Pcs x 6R x 30Pckt","بدون"
"CID1317","CAT04","ITM29","27+8+8X40","27","8","8","40","16","41","HDPE","MAS02","Yes","Kg.","1","20K/Bag","بنانة"
"CID1424","CAT03","ITM23","33+11+11X60","33","11","11","22","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1425","CAT03","ITM24","43+12+12X81","43","12","12","22","32","81","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1425","CAT03","ITM23","33+10+10X60","33","10","10","20","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1407","CAT03","ITM21","27+8+8X45","27","8","8","12","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1407","CAT03","ITM25","55+13+13X71","55","13","13","20","28","71","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1426","CAT04","ITM30","27+8+8X45","27","8","8","22","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID2054","CAT05","ITM39","30+10+10X110","30","10","10","3.5","بدون","110","HDPE","MAS01","No","PKT","0.6","65Pcs/4ROLL x 20P","بدون"
"CID1427","CAT02","ITM12","28+10+10X50","28","10","10","12","بدون","50","HDPE","MAS01","No","Roll","0.4","30R/Bag","بدون"
"CID1427","CAT02","ITM13","29+11+11X55","29","11","11","12","بدون","55","HDPE","MAS22","No","Roll","0.4","30R/Bag","بدون"
"CID1427","CAT02","ITM14","29+11+11X60","29","11","11","12","بدون","60","HDPE","MAS15","No","Roll","0.4","30R/Bag","بدون"
"CID1429","CAT03","ITM22","32+9+9X40","32","9","9","17","16","41","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1429","CAT03","ITM23","33+9+9X60","33","9","9","18","24","61","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1429","CAT03","ITM24","48+13+13X71","48","13","13","20","28","71","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1429","CAT03","ITM25","45+12+12X91","45","12","12","20","36","91","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1429","CAT08","ITM55","26X30","26","0","0","14","12","30","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1429","CAT08","ITM56","38X50","38","0","0","20","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1402","CAT04","ITM29","28+8+8X35","28","8","8","20","14","36","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1402","CAT04","ITM30","32+11+11X45","32","11","11","30","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1428","CAT04","ITM30","30+8+8X40","30","8","8","40","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1430","CAT08","ITM55","20X35","20","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1432","CAT03","ITM22","27+8+8X45","27","8","8","16","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1414","CAT04","ITM29","22X30","22","0","0","18","بدون","30","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1414","CAT04","ITM31","40+10+10X60","40","10","10","36","24","61","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1414","CAT04","ITM33","56+12+12X76","56","12","12","38","30","76","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1414","CAT04","ITM34","75+14+14X99","75","14","14","38","39","99","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1433","CAT04","ITM31","40+8+8X50","40","8","8","28","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1433","CAT04","ITM33","53+13+13X71","53","13","13","30","28","71","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1433","CAT04","ITM34","60+20+20X99","60","20","20","30","39","99","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1434","CAT04","ITM29","29+3+3X35","29","3","3","17","14","36","LDPE","MAS01","Yes","Box","10","100P/Bag","بنانة"
"CID1435","CAT03","ITM21","22+6+6X40","22","6","6","12","16","41","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1435","CAT03","ITM22","25+8+8X45","25","8","8","13","18","46","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1435","CAT03","ITM23","32+9+9X50","32","9","9","13","20","51","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1436","CAT03","ITM21","25+7+7X45","25","7","7","14","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1436","CAT03","ITM22","32+10+10X55","32","10","10","15","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1436","CAT03","ITM23","35+10+10X60","35","10","10","15","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1438","CAT04","ITM29","25+5+5X30","25","5","5","25","12","30","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1438","CAT04","ITM30","27+5+5X35","27","5","5","25","14","36","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1128","CAT04","ITM29","30X35","30","0","0","16","14","36","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1344","CAT06","ITM40","50X100","50","0","0","5","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID729","CAT06","ITM40","50X0","50","0","0","10","بدون","0","LDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID1439","CAT03","ITM21","25+8+8X40","25","8","8","10","16","41","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1439","CAT03","ITM22","30+10+10X50","30","10","10","11","20","51","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي"
"CID1439","CAT03","ITM23","30+10+10X60","30","10","10","11","24","61","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي"
"CID1439","CAT03","ITM24","41+13+13X71","41","13","13","13","28","71","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي"
"CID1439","CAT03","ITM25","50+14+14X81","50","14","14","15","32","81","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID1440","CAT03","ITM23","32+10+10X60","32","10","10","16","24","61","HDPE","MAS14","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1440","CAT03","ITM24","48+11+11X81","48","11","11","16","32","81","HDPE","MAS20","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1441","CAT04","ITM30","30+6+6X40","30","6","6","22","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1442","CAT04","ITM29","20+3+3X30","20","3","3","32","12","30","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1304","CAT01","ITM06","50+12+12X95","50","12","12","10","بدون","95","Regrind","MAS28","No","PKT","1.6","50Pcs/P x 5P/Bag","بدون"
"CID1445","CAT04","ITM29","22.5X30","22.5","0","0","18","12","30","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1446","CAT04","ITM30","37+10+10X50","37","10","10","40","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1446","CAT04","ITM31","42+10+10X60","42","10","10","40","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1446","CAT04","ITM32","46+13+13X71","46","13","13","40","28","71","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1446","CAT04","ITM33","50+13+13X99","50","13","13","32","39","99","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1447","CAT08","ITM55","60+9+9X0","60","9","9","20","بدون","0","LDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID582","CAT07","ITM51","41X60","41","0","0","10","24","61","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID582","CAT07","ITM53","51X86","51","0","0","10","34","86","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1448","CAT04","ITM30","27+8+8X40","27","8","8","22","16","41","HDPE","MAS28","Yes","Kg.","1","10P/Bag","بنانة"
"CID1448","CAT04","ITM31","39+12+12X40","39","12","12","22","16","41","HDPE","MAS28","Yes","Kg.","1","10P/Bag","بنانة"
"CID1449","CAT04","ITM30","35+7+7X45","35","7","7","22","18","46","HDPE","MAS28","Yes","Kg.","1","10P/Bag","بنانة"
"CID1450","CAT03","ITM21","22+6+6X40","22","6","6","12","16","41","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1450","CAT03","ITM22","25+8+8X45","25","8","8","12","18","46","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1450","CAT03","ITM23","32+9+9X50","32","9","9","12","20","51","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1442","CAT04","ITM30","25+4+4X40","25","4","4","32","16","41","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1442","CAT04","ITM31","30+5+5X45","30","5","5","32","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1408","CAT03","ITM21","22+7+7X40","22","7","7","32","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1408","CAT03","ITM22","36+10+10X50","36","10","10","32","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1451","CAT03","ITM22","30+10+10X55","30","10","10","16","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1453","CAT04","ITM30","28+5+5X45","28","5","5","18","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1453","CAT06","ITM40","50X110","50","0","0","8","بدون","110","LDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1454","CAT03","ITM22","30+10+10X55","30","10","10","20","22","56","HDPE","MAS20","Yes","Kg.","1","20K/Bag","علاقي"
"CID1455","CAT04","ITM29","20X30","20","0","0","25","12","30","LDPE","MAS27","Yes","Kg.","1","20K/Bag","بنانة"
"CID1455","CAT04","ITM30","26+7+7X35","26","7","7","50","14","36","LDPE","MAS27","Yes","Kg.","1","20K/Bag","بنانة"
"CID1451","CAT03","ITM21","23+7.5+7.5X40","23","7.5","7.5","13","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1452","CAT04","ITM29","28+7+7X35","28","7","7","25","14","36","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1452","CAT04","ITM30","30+7+7X40","30","7","7","25","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1452","CAT04","ITM31","40+9+9X50","40","9","9","25","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1422","CAT03","ITM22","28+8+8X45","28","8","8","16","18","46","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1456","CAT04","ITM29","22X30","22","0","0","12","12","30","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1456","CAT09","ITM64","57X86","57","0","0","8","34","86","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1457","CAT04","ITM29","27+8+8X40","27","8","8","40","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1457","CAT04","ITM30","37+11+11X50","37","11","11","40","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1423","CAT06","ITM40","50X110","50","0","0","8","بدون","110","LDPE","MAS19","No","Packet","1","20K/Bag","بدون"
"CID1423","CAT05","ITM35","32+9+9X0","32","9","9","4","بدون","0","HDPE","MAS19","No","Roll","1","20K/Bag","بدون"
"CID1439","CAT05","ITM35","0X100","0","0","0","4","بدون","100","HDPE","MAS01","No","6 Roll","1","6R/P x 20P/Bag","بدون"
"CID1439","CAT05","ITM35","0X110","0","0","0","4","بدون","110","HDPE","MAS01","No","Roll","0.5","40R/Bag","بدون"
"CID1439","CAT05","ITM35","0X110","0","0","0","4","بدون","110","HDPE","MAS01","No","Roll","0.9","20K/Bag","بدون"
"CID1458","CAT03","ITM21","21+5.5+5.5X35","21","5.5","5.5","12","14","36","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1458","CAT03","ITM22","26+9+9X40","26","9","9","12","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1459","CAT04","ITM29","27+8+8X40","27","8","8","22","16","41","HDPE","MAS28","Yes","Kg.","1","10P/Bag","بنانة"
"CID1459","CAT04","ITM31","50+12+12X60","50","12","12","35","24","61","HDPE","MAS01","Yes","Kg.","1","10P/Bag","بنانة"
"CID1459","CAT04","ITM32","70+15+15X81","70","15","15","35","32","81","HDPE","MAS01","Yes","Kg.","1","10P/Bag","بنانة"
"CID1460","CAT03","ITM21","28+10+10X45","28","10","10","15","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1460","CAT03","ITM23","36+10+10X60","36","10","10","15","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1461","CAT08","ITM63","0X0","0","0","0","0","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1462","CAT08","ITM55","43X76","43","0","0","45","30","76","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1463","CAT04","ITM30","35+5+5X45","35","5","5","45","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID507","CAT03","ITM22","36+10+10X50","36","10","10","15","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1464","CAT04","ITM29","26+6+6X35","26","6","6","38","14","36","LDPE","MAS27","Yes","Kg.","1","20K/Bag","بنانة"
"CID1352","CAT02","ITM18","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","100 pes/roll","0.9","20K/Bag","بدون"
"CID1465","CAT04","ITM30","33+8+8X45","33","8","8","16","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1203","CAT03","ITM23","45+10+10X60","45","10","10","14","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1203","CAT03","ITM24","55+10+10X81","55","10","10","15","32","81","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1466","CAT08","ITM55","20X30","20","0","0","20","12","30","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1467","CAT08","ITM55","20X30","20","0","0","20","12","30","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID2054","CAT05","ITM39","30+10+10X110","30","10","10","3.5","بدون","110","HDPE","MAS01","No","PKT","0.88","90Pcs/6ROLL  x 18P","بدون"
"CID1139","CAT08","ITM57","28+5+5X50","28","5","5","55","20","51","LDPE","MAS07","Yes","Kg.","1","20K/Bag","بنانة"
"CID1139","CAT08","ITM60","38+8+8X60","38","8","8","60","24","61","LDPE","MAS07","Yes","Kg.","1","20K/Bag","بنانة"
"CID1469","CAT03","ITM22","28+9+9X45","28","9","9","15","18","46","HDPE","MAS08","Yes","Kg.","1","20K/Bag","علاقي"
"CID1469","CAT03","ITM23","37+13+13X60","37","13","13","16","24","61","HDPE","MAS08","Yes","Kg.","1","20K/Bag","علاقي"
"CID1469","CAT03","ITM24","44+13+13X81","44","13","13","18","32","81","HDPE","MAS08","Yes","Kg.","1","20K/Bag","علاقي"
"CID1470","CAT04","ITM30","45+10+10X50","45","10","10","23","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1470","CAT04","ITM31","45+10+10X66","45","10","10","23","26","66","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1471","CAT04","ITM30","40+10+10X55","40","10","10","40","22","56","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1429","CAT08","ITM57","45X81","45","0","0","30","32","81","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID305","CAT01","ITM07","49+15+15X100","49","15","15","40","20","100","LDPE","MAS22","Yes","Packet","3.5","25Pcs/Px3P/Bag","بدون"
"CID1472","CAT03","ITM21","25+10+10X45","25","10","10","12","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1473","CAT04","ITM29","18+3+3X25","18","3","3","30","10","25","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1473","CAT04","ITM30","30+7+7X40","30","7","7","35","16","41","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID423","CAT09","ITM64","80X100","80","0","0","20","بدون","100","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID1422","CAT06","ITM43","45X90","45","0","0","4","بدون","90","HDPE","MAS19","No","Roll","1","20K/Bag","بدون"
"CID1474","CAT03","ITM22","27+9+9X45","27","9","9","15","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1474","CAT03","ITM23","30+11+11X60","30","11","11","16","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1475","CAT07","ITM46","0X0","0","0","0","12","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1475","CAT07","ITM47","21X35","21","0","0","13","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1475","CAT07","ITM48","25X40","25","0","0","13","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1475","CAT07","ITM49","31X55","31","0","0","13","22","56","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID202","CAT08","ITM56","46+9+9X60","46","9","9","40","بدون","60","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1359","CAT04","ITM29","26+7+7X35","26","7","7","20","14","36","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1476","CAT04","ITM29","27+7+7X30","27","7","7","15","12","30","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1476","CAT04","ITM30","30+10+10X45","30","10","10","20","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1476","CAT04","ITM31","40+6+6X45","40","6","6","24","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1477","CAT04","ITM30","28+8+8X45","28","8","8","16","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1400","CAT03","ITM21","23+8+8X40","23","8","8","12","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1400","CAT03","ITM22","31+9+9X55","31","9","9","14","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1400","CAT03","ITM23","50+15+15X86","50","15","15","20","34","86","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1404","CAT04","ITM29","25+6+6X35","25","6","6","22","14","36","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بنانة"
